,max_df,max_features,min_df,random_state,train_score,test_score
186,0.9,3000,1,1,0.8235294117647058,0.7002518891687658
187,0.9,3000,1,42,0.8163865546218487,0.7027707808564232
188,0.9,3000,1,1337,0.8088235294117647,0.7015113350125944
189,0.9,3000,2,1,0.8247899159663865,0.7052896725440806
190,0.9,3000,2,42,0.815546218487395,0.7002518891687658
191,0.9,3000,2,1337,0.8084033613445378,0.7027707808564232
192,0.9,4000,1,1,0.8256302521008403,0.6876574307304786
193,0.9,4000,1,42,0.8151260504201681,0.6889168765743073
194,0.9,4000,1,1337,0.8163865546218487,0.6952141057934509
195,0.9,4000,2,1,0.8247899159663865,0.6851385390428212
196,0.9,4000,2,42,0.8159663865546218,0.6939546599496221
197,0.9,4000,2,1337,0.8168067226890756,0.6964735516372796
198,0.9,5000,1,1,0.815546218487395,0.6712846347607053
199,0.9,5000,1,42,0.8050420168067227,0.6801007556675063
200,0.9,5000,1,1337,0.8046218487394958,0.6801007556675063
201,0.9,5000,2,1,0.8184873949579832,0.6788413098236776
202,0.9,5000,2,42,0.8071428571428572,0.681360201511335
203,0.9,5000,2,1337,0.8029411764705883,0.6838790931989924
204,0.9,8000,1,1,0.7794117647058824,0.6423173803526449
205,0.9,8000,1,42,0.7722689075630252,0.6511335012594458
206,0.9,8000,1,1337,0.7579831932773109,0.6272040302267002
207,0.9,8000,2,1,0.7802521008403361,0.6435768261964736
208,0.9,8000,2,42,0.773109243697479,0.6523929471032746
209,0.9,8000,2,1337,0.7584033613445378,0.6259445843828715
210,1.0,500,1,1,0.6882352941176471,0.6498740554156172
211,1.0,500,1,42,0.6995798319327731,0.6523929471032746
212,1.0,500,1,1337,0.684453781512605,0.6486146095717884
213,1.0,500,2,1,0.6882352941176471,0.6498740554156172
214,1.0,500,2,42,0.6995798319327731,0.6523929471032746
215,1.0,500,2,1337,0.684453781512605,0.6486146095717884
216,1.0,1000,1,1,0.7470588235294118,0.6889168765743073
217,1.0,1000,1,42,0.7420168067226891,0.6649874055415617
218,1.0,1000,1,1337,0.7361344537815127,0.6889168765743073
219,1.0,1000,2,1,0.7470588235294118,0.6889168765743073
220,1.0,1000,2,42,0.7428571428571429,0.6649874055415617
221,1.0,1000,2,1337,0.7361344537815127,0.6876574307304786
222,1.0,2000,1,1,0.7978991596638656,0.7027707808564232
223,1.0,2000,1,42,0.7878151260504201,0.7015113350125944
224,1.0,2000,1,1337,0.7857142857142857,0.7052896725440806
225,1.0,2000,2,1,0.7970588235294118,0.7002518891687658
226,1.0,2000,2,42,0.788235294117647,0.7040302267002518
227,1.0,2000,2,1337,0.784453781512605,0.7040302267002518
228,1.0,3000,1,1,0.807563025210084,0.6952141057934509
229,1.0,3000,1,42,0.8012605042016807,0.6977329974811083
230,1.0,3000,1,1337,0.7974789915966387,0.690176322418136
231,1.0,3000,2,1,0.8050420168067227,0.6952141057934509
232,1.0,3000,2,42,0.8004201680672269,0.698992443324937
233,1.0,3000,2,1337,0.7949579831932773,0.6863979848866498
234,1.0,4000,1,1,0.8050420168067227,0.6775818639798489
235,1.0,4000,1,42,0.7949579831932773,0.6788413098236776
236,1.0,4000,1,1337,0.7941176470588235,0.672544080604534
237,1.0,4000,2,1,0.8058823529411765,0.6801007556675063
238,1.0,4000,2,42,0.795798319327731,0.6775818639798489
239,1.0,4000,2,1337,0.7945378151260504,0.6750629722921915
240,1.0,5000,1,1,0.7962184873949579,0.6649874055415617
241,1.0,5000,1,42,0.7819327731092437,0.6738035264483627
242,1.0,5000,1,1337,0.7777310924369748,0.663727959697733
243,1.0,5000,2,1,0.7966386554621848,0.663727959697733
244,1.0,5000,2,42,0.7857142857142857,0.6750629722921915
245,1.0,5000,2,1337,0.7789915966386555,0.663727959697733
246,1.0,8000,1,1,0.7470588235294118,0.6221662468513854
247,1.0,8000,1,42,0.7445378151260504,0.6385390428211587
248,1.0,8000,1,1337,0.7281512605042016,0.6057934508816121
249,1.0,8000,2,1,0.7470588235294118,0.6221662468513854
250,1.0,8000,2,42,0.7445378151260504,0.6385390428211587
251,1.0,8000,2,1337,0.7277310924369748,0.6045340050377834
