,max_df,max_features,min_df,random_state,train_score,test_score
44,0.66,500,1,1337,0.7205882352941176,0.6926952141057935
45,0.66,500,2,1,0.7189075630252101,0.7015113350125944
46,0.66,500,2,42,0.715546218487395,0.6939546599496221
47,0.66,500,2,1337,0.7205882352941176,0.6926952141057935
48,0.66,1000,1,1,0.7659663865546219,0.7229219143576826
49,0.66,1000,1,42,0.7684873949579832,0.7279596977329975
50,0.66,1000,1,1337,0.7630252100840336,0.7204030226700252
51,0.66,1000,2,1,0.7659663865546219,0.7229219143576826
52,0.66,1000,2,42,0.7672268907563026,0.7292191435768262
53,0.66,1000,2,1337,0.7630252100840336,0.7204030226700252
54,0.66,2000,1,1,0.8079831932773109,0.72544080604534
55,0.66,2000,1,42,0.8079831932773109,0.7468513853904282
56,0.66,2000,1,1337,0.8,0.72544080604534
57,0.66,2000,2,1,0.8079831932773109,0.72544080604534
58,0.66,2000,2,42,0.8084033613445378,0.7455919395465995
59,0.66,2000,2,1337,0.8004201680672269,0.7292191435768262
60,0.66,3000,1,1,0.8092436974789916,0.7178841309823678
61,0.66,3000,1,42,0.8071428571428572,0.7455919395465995
62,0.66,3000,1,1337,0.8058823529411765,0.7229219143576826
63,0.66,3000,2,1,0.8092436974789916,0.7191435768261965
64,0.66,3000,2,42,0.807563025210084,0.7455919395465995
65,0.66,3000,2,1337,0.8058823529411765,0.7204030226700252
66,0.66,4000,1,1,0.795798319327731,0.6889168765743073
67,0.66,4000,1,42,0.795798319327731,0.7216624685138538
68,0.66,4000,1,1337,0.7962184873949579,0.7128463476070529
69,0.66,4000,2,1,0.7949579831932773,0.6889168765743073
70,0.66,4000,2,42,0.7983193277310925,0.7229219143576826
71,0.66,4000,2,1337,0.795798319327731,0.7141057934508817
72,0.66,5000,1,1,0.7802521008403361,0.6738035264483627
73,0.66,5000,1,42,0.7781512605042017,0.7115869017632241
74,0.66,5000,1,1337,0.7714285714285715,0.6926952141057935
75,0.66,5000,2,1,0.7794117647058824,0.6712846347607053
76,0.66,5000,2,42,0.776890756302521,0.7090680100755667
77,0.66,5000,2,1337,0.7722689075630252,0.6952141057934509
78,0.66,8000,1,1,0.7130252100840336,0.6372795969773299
79,0.66,8000,1,42,0.7281512605042016,0.6750629722921915
80,0.66,8000,1,1337,0.7071428571428572,0.6498740554156172
81,0.66,8000,2,1,0.7134453781512605,0.6372795969773299
82,0.66,8000,2,42,0.7294117647058823,0.6750629722921915
83,0.66,8000,2,1337,0.7088235294117647,0.6511335012594458
84,0.75,500,1,1,0.7172268907563025,0.7015113350125944
85,0.75,500,1,42,0.715546218487395,0.6952141057934509
86,0.75,500,1,1337,0.719327731092437,0.6939546599496221
87,0.75,500,2,1,0.7180672268907563,0.7015113350125944
88,0.75,500,2,42,0.7151260504201681,0.6952141057934509
89,0.75,500,2,1337,0.7197478991596639,0.6952141057934509
90,0.75,1000,1,1,0.765126050420168,0.7241813602015114
91,0.75,1000,1,42,0.7659663865546219,0.7279596977329975
92,0.75,1000,1,1337,0.7596638655462185,0.7216624685138538
93,0.75,1000,2,1,0.7647058823529411,0.72544080604534
94,0.75,1000,2,42,0.7659663865546219,0.7279596977329975
95,0.75,1000,2,1337,0.7596638655462185,0.7216624685138538
96,0.75,2000,1,1,0.8054621848739496,0.7241813602015114
97,0.75,2000,1,42,0.8054621848739496,0.7455919395465995
98,0.75,2000,1,1337,0.8008403361344538,0.7317380352644837
99,0.75,2000,2,1,0.8054621848739496,0.72544080604534
100,0.75,2000,2,42,0.8058823529411765,0.7455919395465995
101,0.75,2000,2,1337,0.8,0.7304785894206549
102,0.75,3000,1,1,0.807563025210084,0.7153652392947103
103,0.75,3000,1,42,0.8067226890756303,0.7443324937027708
104,0.75,3000,1,1337,0.803781512605042,0.7191435768261965
105,0.75,3000,2,1,0.8071428571428572,0.716624685138539
106,0.75,3000,2,42,0.8067226890756303,0.7455919395465995
107,0.75,3000,2,1337,0.8042016806722689,0.7204030226700252
108,0.75,4000,1,1,0.7941176470588235,0.690176322418136
109,0.75,4000,1,42,0.7945378151260504,0.7204030226700252
110,0.75,4000,1,1337,0.7903361344537815,0.7090680100755667
111,0.75,4000,2,1,0.7936974789915966,0.690176322418136
112,0.75,4000,2,42,0.7941176470588235,0.716624685138539
113,0.75,4000,2,1337,0.7928571428571428,0.7115869017632241
114,0.75,5000,1,1,0.7789915966386555,0.6712846347607053
115,0.75,5000,1,42,0.7739495798319328,0.7141057934508817
116,0.75,5000,1,1337,0.7689075630252101,0.6914357682619647
117,0.75,5000,2,1,0.7785714285714286,0.6738035264483627
