,max_df,max_features,min_df,random_state,train_score,test_score
74,0.66,5000,1,1337,0.7781512605042017,0.6662468513853904
75,0.66,5000,2,1,0.7962184873949579,0.7329974811083123
76,0.66,5000,2,42,0.7865546218487395,0.7241813602015114
77,0.66,5000,2,1337,0.7785714285714286,0.6662468513853904
78,0.66,8000,1,1,0.7382352941176471,0.6914357682619647
79,0.66,8000,1,42,0.7399159663865547,0.681360201511335
80,0.66,8000,1,1337,0.7298319327731092,0.6335012594458438
81,0.66,8000,2,1,0.7382352941176471,0.6914357682619647
82,0.66,8000,2,42,0.738655462184874,0.6801007556675063
83,0.66,8000,2,1337,0.7298319327731092,0.6335012594458438
84,0.75,500,1,1,0.7239495798319328,0.707808564231738
85,0.75,500,1,42,0.7243697478991596,0.707808564231738
86,0.75,500,1,1337,0.726890756302521,0.6536523929471033
87,0.75,500,2,1,0.7243697478991596,0.707808564231738
88,0.75,500,2,42,0.7256302521008403,0.7090680100755667
89,0.75,500,2,1337,0.726890756302521,0.6523929471032746
90,0.75,1000,1,1,0.7899159663865546,0.7581863979848866
91,0.75,1000,1,42,0.7869747899159664,0.756926952141058
92,0.75,1000,1,1337,0.7873949579831933,0.7002518891687658
93,0.75,1000,2,1,0.7894957983193277,0.7594458438287154
94,0.75,1000,2,42,0.7869747899159664,0.756926952141058
95,0.75,1000,2,1337,0.7869747899159664,0.7002518891687658
96,0.75,2000,1,1,0.8176470588235294,0.7632241813602015
97,0.75,2000,1,42,0.8105042016806723,0.7720403022670025
98,0.75,2000,1,1337,0.8180672268907563,0.7052896725440806
99,0.75,2000,2,1,0.8172268907563025,0.7644836272040302
100,0.75,2000,2,42,0.8105042016806723,0.7707808564231738
101,0.75,2000,2,1337,0.8176470588235294,0.707808564231738
102,0.75,3000,1,1,0.8210084033613445,0.7493702770780857
103,0.75,3000,1,42,0.8100840336134454,0.7657430730478589
104,0.75,3000,1,1337,0.8134453781512605,0.7015113350125944
105,0.75,3000,2,1,0.8201680672268907,0.7506297229219143
106,0.75,3000,2,42,0.8096638655462185,0.7657430730478589
107,0.75,3000,2,1337,0.8130252100840336,0.7002518891687658
108,0.75,4000,1,1,0.8079831932773109,0.7367758186397985
109,0.75,4000,1,42,0.8012605042016807,0.739294710327456
110,0.75,4000,1,1337,0.8004201680672269,0.681360201511335
111,0.75,4000,2,1,0.8079831932773109,0.7367758186397985
112,0.75,4000,2,42,0.8004201680672269,0.7418136020151134
113,0.75,4000,2,1337,0.8,0.6801007556675063
114,0.75,5000,1,1,0.7941176470588235,0.7292191435768262
115,0.75,5000,1,42,0.7836134453781513,0.7204030226700252
116,0.75,5000,1,1337,0.7760504201680672,0.6662468513853904
117,0.75,5000,2,1,0.7924369747899159,0.7292191435768262
118,0.75,5000,2,42,0.7836134453781513,0.7204030226700252
119,0.75,5000,2,1337,0.7764705882352941,0.6649874055415617
120,0.75,8000,1,1,0.7361344537815127,0.6914357682619647
121,0.75,8000,1,42,0.7357142857142858,0.681360201511335
122,0.75,8000,1,1337,0.7281512605042016,0.6322418136020151
123,0.75,8000,2,1,0.7369747899159664,0.690176322418136
124,0.75,8000,2,42,0.7361344537815127,0.681360201511335
125,0.75,8000,2,1337,0.7289915966386554,0.6309823677581864
126,0.83,500,1,1,0.7210084033613445,0.7090680100755667
127,0.83,500,1,42,0.7210084033613445,0.7052896725440806
128,0.83,500,1,1337,0.7260504201680672,0.6523929471032746
129,0.83,500,2,1,0.7210084033613445,0.7090680100755667
130,0.83,500,2,42,0.7222689075630252,0.7065491183879093
131,0.83,500,2,1337,0.7260504201680672,0.6523929471032746
132,0.83,1000,1,1,0.7907563025210084,0.7594458438287154
133,0.83,1000,1,42,0.7861344537815126,0.7556675062972292
134,0.83,1000,1,1337,0.7861344537815126,0.698992443324937
135,0.83,1000,2,1,0.7907563025210084,0.7594458438287154
136,0.83,1000,2,42,0.7857142857142857,0.7544080604534005
137,0.83,1000,2,1337,0.7861344537815126,0.6977329974811083
138,0.83,2000,1,1,0.8159663865546218,0.7632241813602015
139,0.83,2000,1,42,0.8088235294117647,0.7695214105793451
140,0.83,2000,1,1337,0.8168067226890756,0.7040302267002518
141,0.83,2000,2,1,0.8159663865546218,0.7632241813602015
142,0.83,2000,2,42,0.8092436974789916,0.7695214105793451
143,0.83,2000,2,1337,0.8163865546218487,0.7040302267002518
144,0.83,3000,1,1,0.8176470588235294,0.7506297229219143
145,0.83,3000,1,42,0.8079831932773109,0.7594458438287154
146,0.83,3000,1,1337,0.8109243697478992,0.7002518891687658
147,0.83,3000,2,1,0.8172268907563025,0.7531486146095718
148,0.83,3000,2,42,0.8079831932773109,0.7594458438287154
149,0.83,3000,2,1337,0.8109243697478992,0.7027707808564232
150,0.83,4000,1,1,0.8071428571428572,0.739294710327456
151,0.83,4000,1,42,0.7970588235294118,0.739294710327456
152,0.83,4000,1,1337,0.795798319327731,0.6788413098236776
153,0.83,4000,2,1,0.8067226890756303,0.7380352644836272
154,0.83,4000,2,42,0.7974789915966387,0.7418136020151134
155,0.83,4000,2,1337,0.7949579831932773,0.6775818639798489
156,0.83,5000,1,1,0.788235294117647,0.72544080604534
157,0.83,5000,1,42,0.7815126050420168,0.7204030226700252
158,0.83,5000,1,1337,0.7739495798319328,0.6612090680100756
159,0.83,5000,2,1,0.7894957983193277,0.7267002518891688
160,0.83,5000,2,42,0.7802521008403361,0.7204030226700252
161,0.83,5000,2,1337,0.7735294117647059,0.6624685138539043
162,0.83,8000,1,1,0.7336134453781512,0.6876574307304786
163,0.83,8000,1,42,0.730672268907563,0.6788413098236776
164,0.83,8000,1,1337,0.7243697478991596,0.6309823677581864
165,0.83,8000,2,1,0.7344537815126051,0.6876574307304786
166,0.83,8000,2,42,0.7310924369747899,0.681360201511335
167,0.83,8000,2,1337,0.7243697478991596,0.6309823677581864
168,0.9,500,1,1,0.719327731092437,0.7065491183879093
169,0.9,500,1,42,0.7226890756302521,0.7040302267002518
170,0.9,500,1,1337,0.7256302521008403,0.6511335012594458
