,max_df,max_features,min_df,random_state,train_score,test_score
37,0.5,8000,1,42,0.7394957983193278,0.6889168765743073
38,0.5,8000,1,1337,0.730672268907563,0.6309823677581864
39,0.5,8000,2,1,0.7457983193277311,0.6914357682619647
40,0.5,8000,2,42,0.7403361344537815,0.6889168765743073
41,0.5,8000,2,1337,0.7315126050420168,0.628463476070529
42,0.66,500,1,1,0.726890756302521,0.7103274559193955
43,0.66,500,1,42,0.719327731092437,0.7103274559193955
44,0.66,500,1,1337,0.7319327731092437,0.654911838790932
45,0.66,500,2,1,0.7273109243697479,0.7141057934508817
46,0.66,500,2,42,0.7197478991596639,0.7103274559193955
47,0.66,500,2,1337,0.7323529411764705,0.654911838790932
48,0.66,1000,1,1,0.792016806722689,0.7531486146095718
49,0.66,1000,1,42,0.7886554621848739,0.7544080604534005
50,0.66,1000,1,1337,0.7932773109243697,0.6889168765743073
51,0.66,1000,2,1,0.7924369747899159,0.7531486146095718
52,0.66,1000,2,42,0.7886554621848739,0.7544080604534005
53,0.66,1000,2,1337,0.7915966386554621,0.6926952141057935
54,0.66,2000,1,1,0.8172268907563025,0.7644836272040302
55,0.66,2000,1,42,0.8117647058823529,0.7657430730478589
56,0.66,2000,1,1337,0.8180672268907563,0.707808564231738
57,0.66,2000,2,1,0.8168067226890756,0.7670025188916877
58,0.66,2000,2,42,0.8109243697478992,0.7632241813602015
59,0.66,2000,2,1337,0.8176470588235294,0.7090680100755667
60,0.66,3000,1,1,0.8180672268907563,0.7455919395465995
61,0.66,3000,1,42,0.8138655462184874,0.7531486146095718
62,0.66,3000,1,1337,0.8105042016806723,0.6964735516372796
63,0.66,3000,2,1,0.8184873949579832,0.7455919395465995
64,0.66,3000,2,42,0.8134453781512605,0.7531486146095718
65,0.66,3000,2,1337,0.811344537815126,0.6952141057934509
66,0.66,4000,1,1,0.8025210084033614,0.7380352644836272
67,0.66,4000,1,42,0.7978991596638656,0.7329974811083123
68,0.66,4000,1,1337,0.7894957983193277,0.6712846347607053
69,0.66,4000,2,1,0.8025210084033614,0.7380352644836272
70,0.66,4000,2,42,0.7962184873949579,0.7329974811083123
71,0.66,4000,2,1337,0.7903361344537815,0.672544080604534
72,0.66,5000,1,1,0.7831932773109244,0.7279596977329975
73,0.66,5000,1,42,0.776890756302521,0.7191435768261965
74,0.66,5000,1,1337,0.769327731092437,0.6536523929471033
75,0.66,5000,2,1,0.7831932773109244,0.7279596977329975
76,0.66,5000,2,42,0.776890756302521,0.7204030226700252
77,0.66,5000,2,1337,0.769327731092437,0.6536523929471033
78,0.66,8000,1,1,0.726890756302521,0.6801007556675063
79,0.66,8000,1,42,0.7235294117647059,0.672544080604534
80,0.66,8000,1,1337,0.7189075630252101,0.6234256926952141
81,0.66,8000,2,1,0.7294117647058823,0.6788413098236776
82,0.66,8000,2,42,0.7239495798319328,0.672544080604534
83,0.66,8000,2,1337,0.7197478991596639,0.6196473551637279
84,0.75,500,1,1,0.7256302521008403,0.7141057934508817
85,0.75,500,1,42,0.719327731092437,0.707808564231738
86,0.75,500,1,1337,0.7310924369747899,0.6523929471032746
87,0.75,500,2,1,0.7256302521008403,0.7141057934508817
88,0.75,500,2,42,0.719327731092437,0.707808564231738
89,0.75,500,2,1337,0.7310924369747899,0.6523929471032746
90,0.75,1000,1,1,0.7915966386554621,0.7518891687657431
91,0.75,1000,1,42,0.7848739495798319,0.7518891687657431
